epoch,accuracy,loss,val_accuracy,val_loss
34,0.7947563529014587,0.45713403820991516,0.78515625,0.4599469304084778
35,0.7997881174087524,0.4502253830432892,0.7996651530265808,0.44584259390830994
36,0.7905190587043762,0.4596928358078003,0.7857142686843872,0.4655604064464569
37,0.7956832647323608,0.4578879773616791,0.7879464030265808,0.4634976089000702
38,0.7963453531265259,0.4507056474685669,0.7940848469734192,0.45764875411987305
39,0.8005826473236084,0.45080122351646423,0.7991071343421936,0.45774132013320923
40,0.7959480881690979,0.4509113132953644,0.7901785969734192,0.4624546468257904
41,0.7943590879440308,0.45417699217796326,0.7935267686843872,0.46276912093162537
42,0.7947563529014587,0.4542025327682495,0.7912946343421936,0.4535887837409973
43,0.7930349707603455,0.45443814992904663,0.8035714030265808,0.4517456591129303
44,0.7950211763381958,0.45279890298843384,0.8002232313156128,0.44866371154785156
45,0.7976694703102112,0.4474635422229767,0.8102678656578064,0.4413146674633026
46,0.7929025292396545,0.44949454069137573,0.7885044813156128,0.46654000878334045
47,0.7955508232116699,0.4485218822956085,0.78515625,0.46440568566322327
48,0.7995232939720154,0.4503093361854553,0.7974330186843872,0.4481756389141083
49,0.7980667352676392,0.44938573241233826,0.7974330186843872,0.4557649493217468
50,0.7943590879440308,0.45176324248313904,0.8030133843421936,0.4482556879520416
51,0.796477735042572,0.45927438139915466,0.7896205186843872,0.4577734172344208
52,0.8007150292396545,0.44260644912719727,0.7940848469734192,0.44761601090431213
53,0.7943590879440308,0.4483618438243866,0.7901785969734192,0.45363351702690125
54,0.7966101765632629,0.4421202838420868,0.7689732313156128,0.502183735370636
55,0.7989936470985413,0.44205334782600403,0.7940848469734192,0.4600847065448761
56,0.796212911605835,0.4490855932235718,0.7829241156578064,0.4763851463794708
57,0.7948887944221497,0.45075324177742004,0.7912946343421936,0.4657505452632904
58,0.8004502058029175,0.43832430243492126,0.796875,0.4621560871601105
59,0.7950211763381958,0.4486798644065857,0.7924107313156128,0.4530089497566223
60,0.7960805296897888,0.450417697429657,0.7974330186843872,0.45723921060562134
61,0.7944915294647217,0.4449496269226074,0.7963169813156128,0.46339941024780273
62,0.8015095591545105,0.44443365931510925,0.7974330186843872,0.4608232378959656
63,0.7970074415206909,0.4506414830684662,0.7946428656578064,0.4507603347301483
64,0.7970074415206909,0.44351083040237427,0.7991071343421936,0.45293888449668884
65,0.7984640002250671,0.4496903121471405,0.8018973469734192,0.4541664123535156
66,0.796875,0.445275217294693,0.7907366156578064,0.4550647437572479
67,0.8008474707603455,0.43982091546058655,0.8024553656578064,0.4498116970062256
68,0.7991260886192322,0.44423824548721313,0.7801339030265808,0.47243717312812805
69,0.8066737055778503,0.43933480978012085,0.7918526530265808,0.46786102652549744
70,0.8056144118309021,0.43662601709365845,0.7957589030265808,0.4599621295928955
71,0.7991260886192322,0.44370266795158386,0.7834821343421936,0.46889880299568176
72,0.7999205589294434,0.4442528188228607,0.7991071343421936,0.46158674359321594
73,0.8087923526763916,0.42967262864112854,0.7857142686843872,0.4704415202140808
74,0.8058792352676392,0.43406054377555847,0.7912946343421936,0.4608961045742035
75,0.8015095591545105,0.4397973120212555,0.7879464030265808,0.4618310034275055
76,0.7996557354927063,0.4401509761810303,0.7885044813156128,0.47117069363594055
77,0.8017743825912476,0.44038474559783936,0.7946428656578064,0.4660591781139374
78,0.8110434412956238,0.42847365140914917,0.8063616156578064,0.45034050941467285
79,0.8062765002250671,0.43400466442108154,0.7924107313156128,0.4727790951728821
80,0.8066737055778503,0.43013811111450195,0.7940848469734192,0.46845743060112
81,0.8048199415206909,0.4371581971645355,0.7996651530265808,0.45420655608177185
82,0.8079978823661804,0.43604135513305664,0.7857142686843872,0.47453925013542175
83,0.8068061470985413,0.4335876703262329,0.7946428656578064,0.4567332863807678
84,0.8048199415206909,0.4333733320236206,0.7912946343421936,0.4671875536441803
85,0.8058792352676392,0.4317481219768524,0.8035714030265808,0.4532318115234375
86,0.8027012944221497,0.4352269470691681,0.7890625,0.45753422379493713
87,0.8057467937469482,0.43801912665367126,0.8013392686843872,0.46346157789230347
88,0.797537088394165,0.4444747567176819,0.79296875,0.46911048889160156
89,0.8004502058029175,0.4372078776359558,0.79296875,0.4670087695121765
90,0.8087923526763916,0.43309250473976135,0.7996651530265808,0.45799893140792847
91,0.8028336763381958,0.4384688436985016,0.7823660969734192,0.4658834934234619
92,0.8072034120559692,0.43158960342407227,0.7946428656578064,0.46726611256599426
93,0.8077330589294434,0.43453076481819153,0.7868303656578064,0.46727368235588074
94,0.8013771176338196,0.4395470917224884,0.7901785969734192,0.47412365674972534
95,0.8070709705352783,0.4340767562389374,0.7985491156578064,0.4567127227783203
96,0.8060116767883301,0.4403771162033081,0.7946428656578064,0.46878570318222046
97,0.8081303238868713,0.42972955107688904,0.7885044813156128,0.4703213572502136
98,0.8068061470985413,0.429080992937088,0.7935267686843872,0.4652306139469147
99,0.8091896176338196,0.42870697379112244,0.7879464030265808,0.4675806164741516
100,0.8081303238868713,0.43057435750961304,0.8024553656578064,0.45905882120132446
101,0.805349588394165,0.4286862909793854,0.7890625,0.472022145986557
102,0.8056144118309021,0.43718889355659485,0.7963169813156128,0.4764063358306885
103,0.8052171468734741,0.43690869212150574,0.7918526530265808,0.47161221504211426
104,0.8045550584793091,0.43127328157424927,0.796875,0.45666569471359253
105,0.8025688529014587,0.43464064598083496,0.7946428656578064,0.46995213627815247
106,0.8024364113807678,0.44122859835624695,0.7885044813156128,0.47910529375076294
107,0.8048199415206909,0.43751442432403564,0.8013392686843872,0.4575204849243164
108,0.804025411605835,0.4344085454940796,0.7823660969734192,0.48254629969596863
109,0.8004502058029175,0.43385329842567444,0.7862723469734192,0.4705638289451599
110,0.8125,0.4283881187438965,0.7901785969734192,0.4755677282810211
111,0.8115730881690979,0.43430182337760925,0.8052455186843872,0.454529345035553
112,0.8066737055778503,0.43164750933647156,0.7974330186843872,0.4629804193973541
113,0.8085275292396545,0.42782407999038696,0.7901785969734192,0.4697999358177185
114,0.8054819703102112,0.43149980902671814,0.7857142686843872,0.47398361563682556
115,0.8078654408454895,0.4312020242214203,0.7935267686843872,0.474188894033432
116,0.8045550584793091,0.4335367679595947,0.7840401530265808,0.48430371284484863
117,0.8123675584793091,0.4248671233654022,0.7762276530265808,0.48963233828544617
118,0.8079978823661804,0.4289076626300812,0.7924107313156128,0.4711459279060364
119,0.8056144118309021,0.43801626563072205,0.7857142686843872,0.4833644926548004
120,0.8101165294647217,0.42860838770866394,0.7918526530265808,0.4656968414783478
121,0.8085275292396545,0.43031740188598633,0.79296875,0.47135576605796814
122,0.8069385886192322,0.43457934260368347,0.8002232313156128,0.45904895663261414
123,0.8057467937469482,0.43248581886291504,0.7907366156578064,0.46698591113090515
124,0.8114407062530518,0.431195467710495,0.7857142686843872,0.4725586771965027
125,0.8066737055778503,0.4313928782939911,0.7952008843421936,0.4674539268016815
126,0.8054819703102112,0.43312036991119385,0.8035714030265808,0.4650067389011383
127,0.8015095591545105,0.44066405296325684,0.7896205186843872,0.4714374542236328
128,0.8036282062530518,0.4341288208961487,0.7979910969734192,0.46267223358154297
129,0.8119703531265259,0.4301252067089081,0.8024553656578064,0.45467430353164673
130,0.8107786178588867,0.436199814081192,0.7946428656578064,0.4685285985469818
131,0.8089247941970825,0.4289886951446533,0.7806919813156128,0.476972371339798
132,0.8078654408454895,0.4280557930469513,0.7829241156578064,0.48052993416786194
133,0.8110434412956238,0.4267217814922333,0.7901785969734192,0.4772079586982727
134,0.8089247941970825,0.4251650273799896,0.7957589030265808,0.4649851620197296
135,0.8101165294647217,0.4302189350128174,0.7845982313156128,0.4823615849018097
136,0.8060116767883301,0.4366466701030731,0.7946428656578064,0.4709715247154236
137,0.8078654408454895,0.42898499965667725,0.7991071343421936,0.466135174036026
138,0.8074682354927063,0.4311714768409729,0.8030133843421936,0.46849608421325684
139,0.8065413236618042,0.435360312461853,0.7946428656578064,0.46247005462646484
140,0.8073357939720154,0.4375847280025482,0.7857142686843872,0.4697628915309906
141,0.8019067645072937,0.43402472138404846,0.7996651530265808,0.4623012840747833
142,0.8090571761131287,0.43324577808380127,0.80078125,0.4591789245605469
143,0.8089247941970825,0.42817753553390503,0.8024553656578064,0.4577602744102478
144,0.8038930296897888,0.4366280436515808,0.7806919813156128,0.47952815890312195
145,0.8123675584793091,0.42613527178764343,0.7935267686843872,0.47005388140678406
146,0.8082627058029175,0.4299170672893524,0.7901785969734192,0.4765849709510803
147,0.8087923526763916,0.4292824864387512,0.7857142686843872,0.4823334813117981
148,0.8106461763381958,0.42632603645324707,0.7952008843421936,0.4705890119075775
149,0.8090571761131287,0.4290304481983185,0.7963169813156128,0.46995264291763306
150,0.8109109997749329,0.42105528712272644,0.796875,0.46424755454063416
151,0.8064088821411133,0.42821821570396423,0.7952008843421936,0.46845653653144836
152,0.8070709705352783,0.4325506389141083,0.7829241156578064,0.4799933433532715
153,0.8089247941970825,0.43109408020973206,0.7979910969734192,0.4710696339607239
154,0.8028336763381958,0.440482497215271,0.7996651530265808,0.4671797752380371
155,0.8065413236618042,0.4315866231918335,0.7857142686843872,0.4789411723613739
156,0.8058792352676392,0.4359084665775299,0.7890625,0.4790341258049011
157,0.8079978823661804,0.42875298857688904,0.7946428656578064,0.47161194682121277
158,0.8079978823661804,0.4311663806438446,0.7946428656578064,0.47091057896614075
159,0.8076006174087524,0.43068864941596985,0.8002232313156128,0.4710816442966461
160,0.8082627058029175,0.4315827786922455,0.7946428656578064,0.4713093936443329
161,0.8058792352676392,0.4321358799934387,0.7896205186843872,0.4799906313419342
162,0.8064088821411133,0.43338531255722046,0.8069196343421936,0.4560058116912842
163,0.8056144118309021,0.4359954297542572,0.7946428656578064,0.47304415702819824
164,0.8066737055778503,0.43347153067588806,0.7890625,0.4724704623222351
165,0.8152807354927063,0.4250366687774658,0.7952008843421936,0.46660155057907104
166,0.804290235042572,0.4401783049106598,0.7818080186843872,0.479060560464859
167,0.8105137944221497,0.4292025864124298,0.7918526530265808,0.46987155079841614
168,0.8098517060279846,0.43130236864089966,0.7912946343421936,0.47688576579093933
169,0.8132944703102112,0.42841848731040955,0.7818080186843872,0.486173152923584
170,0.8015095591545105,0.43765881657600403,0.7879464030265808,0.47745785117149353
171,0.8001853823661804,0.4421279728412628,0.7823660969734192,0.481213241815567
172,0.8081303238868713,0.42811986804008484,0.7907366156578064,0.47401145100593567
173,0.8099840879440308,0.43451693654060364,0.8030133843421936,0.46433529257774353
174,0.8079978823661804,0.432834655046463,0.7868303656578064,0.4743832051753998
175,0.8044226765632629,0.43422651290893555,0.7940848469734192,0.477795273065567
176,0.8090571761131287,0.42840179800987244,0.8080357313156128,0.4598499834537506
177,0.805084764957428,0.4326073229312897,0.7935267686843872,0.4678756296634674
178,0.8105137944221497,0.4269028902053833,0.7862723469734192,0.47381824254989624
179,0.8054819703102112,0.431551069021225,0.7873883843421936,0.4714832305908203
180,0.8093220591545105,0.43279701471328735,0.7952008843421936,0.45812636613845825
181,0.8069385886192322,0.43098247051239014,0.7857142686843872,0.4807930588722229
182,0.8107786178588867,0.4271104633808136,0.7985491156578064,0.4630195200443268
183,0.8086599707603455,0.4318022131919861,0.7873883843421936,0.4797801971435547
184,0.8054819703102112,0.435435950756073,0.796875,0.4645487368106842
185,0.8070709705352783,0.4274706244468689,0.7991071343421936,0.4580668807029724
186,0.8103813529014587,0.43142569065093994,0.78515625,0.4744950234889984
187,0.8115730881690979,0.43287721276283264,0.7940848469734192,0.4626043438911438
188,0.8090571761131287,0.42676249146461487,0.7924107313156128,0.4709726870059967
189,0.8090571761131287,0.4325549900531769,0.7946428656578064,0.46805617213249207
190,0.8110434412956238,0.42833325266838074,0.7952008843421936,0.4695150852203369
191,0.8103813529014587,0.43346890807151794,0.8035714030265808,0.4599590003490448
192,0.8085275292396545,0.4325408637523651,0.7963169813156128,0.4667103886604309
193,0.8094544410705566,0.427802175283432,0.78515625,0.47458919882774353
194,0.8103813529014587,0.4326874613761902,0.8052455186843872,0.4540596008300781
195,0.8079978823661804,0.43069562315940857,0.7896205186843872,0.475930780172348
196,0.8086599707603455,0.4258846044540405,0.7957589030265808,0.46878641843795776
197,0.8110434412956238,0.4317989945411682,0.7974330186843872,0.46796855330467224
198,0.8037605881690979,0.4380391538143158,0.7879464030265808,0.4821288287639618
199,0.8142213821411133,0.4254152476787567,0.7907366156578064,0.4806768000125885
200,0.8098517060279846,0.4274269938468933,0.7885044813156128,0.4693946838378906
201,0.8093220591545105,0.4322846531867981,0.7979910969734192,0.46555331349372864
202,0.8065413236618042,0.4323725402355194,0.7862723469734192,0.4823923110961914
203,0.8078654408454895,0.4335053563117981,0.8013392686843872,0.45674028992652893
204,0.805349588394165,0.4312058687210083,0.7985491156578064,0.4643218219280243
205,0.805349588394165,0.4322693943977356,0.7896205186843872,0.47675323486328125
206,0.804290235042572,0.4348800778388977,0.7991071343421936,0.4614638686180115
207,0.8106461763381958,0.43255335092544556,0.7974330186843872,0.4672210216522217
208,0.8134269118309021,0.42628592252731323,0.7918526530265808,0.47218436002731323
209,0.8009798526763916,0.44017818570137024,0.8030133843421936,0.4616364538669586
210,0.8076006174087524,0.43334877490997314,0.7979910969734192,0.4708237051963806
211,0.8105137944221497,0.42635947465896606,0.7818080186843872,0.484174907207489
212,0.8037605881690979,0.4389152228832245,0.7924107313156128,0.4648396074771881
213,0.8113082647323608,0.4285755455493927,0.7873883843421936,0.47504183650016785
214,0.8060116767883301,0.43450894951820374,0.7845982313156128,0.4818336069583893
215,0.8046875,0.43379127979278564,0.77734375,0.4875311851501465
216,0.8105137944221497,0.42683640122413635,0.79296875,0.46728330850601196
217,0.8079978823661804,0.4312534034252167,0.7879464030265808,0.4695064425468445
218,0.8033633232116699,0.4373760521411896,0.7907366156578064,0.4709644019603729
219,0.8038930296897888,0.433432400226593,0.7935267686843872,0.4744326174259186
220,0.8046875,0.435709685087204,0.7996651530265808,0.4648279547691345
221,0.8094544410705566,0.42709803581237793,0.7979910969734192,0.46706709265708923
222,0.8046875,0.43869447708129883,0.7946428656578064,0.46995648741722107
223,0.8163400292396545,0.4236283302307129,0.7845982313156128,0.4808127284049988
224,0.8054819703102112,0.42974144220352173,0.7924107313156128,0.47193601727485657
225,0.8150159120559692,0.4196663796901703,0.7834821343421936,0.47790005803108215
226,0.8060116767883301,0.43435677886009216,0.7918526530265808,0.46839502453804016
227,0.8135592937469482,0.42698416113853455,0.7834821343421936,0.49387651681900024
228,0.8089247941970825,0.42812567949295044,0.7940848469734192,0.46413272619247437
229,0.8068061470985413,0.4321000277996063,0.7974330186843872,0.47052499651908875
230,0.804025411605835,0.43367210030555725,0.7912946343421936,0.47040337324142456
231,0.8115730881690979,0.42828860878944397,0.78125,0.4862627685070038
232,0.8076006174087524,0.4347741901874542,0.7963169813156128,0.46785566210746765
233,0.8125,0.42709386348724365,0.8046875,0.4602188467979431
234,0.8143538236618042,0.4263349771499634,0.7890625,0.47874584794044495
235,0.8101165294647217,0.43037134408950806,0.7879464030265808,0.48001629114151
236,0.8134269118309021,0.42847946286201477,0.7818080186843872,0.48559069633483887
237,0.8115730881690979,0.42393091320991516,0.7940848469734192,0.46306708455085754
238,0.8070709705352783,0.43289491534233093,0.7940848469734192,0.4688865840435028
239,0.8015095591545105,0.4364466369152069,0.7935267686843872,0.47326746582984924
240,0.8093220591545105,0.43163785338401794,0.7991071343421936,0.4646516442298889
241,0.8068061470985413,0.43428412079811096,0.8018973469734192,0.4633185863494873
242,0.8093220591545105,0.4279990792274475,0.79296875,0.4681006968021393
243,0.8048199415206909,0.4354414939880371,0.7974330186843872,0.45929840207099915
244,0.805349588394165,0.43783125281333923,0.7857142686843872,0.475585013628006
245,0.8072034120559692,0.43315500020980835,0.7946428656578064,0.47158312797546387
246,0.8046875,0.44378507137298584,0.7879464030265808,0.4803032875061035
247,0.8098517060279846,0.4290821850299835,0.8024553656578064,0.4542081356048584
248,0.8089247941970825,0.42739859223365784,0.7885044813156128,0.485727459192276
249,0.8077330589294434,0.43396952748298645,0.7963169813156128,0.4680979251861572
250,0.8134269118309021,0.4221230149269104,0.7918526530265808,0.4752940535545349
251,0.8074682354927063,0.43352311849594116,0.7946428656578064,0.4738248288631439
252,0.8086599707603455,0.42752397060394287,0.7963169813156128,0.4694800078868866
253,0.8030984997749329,0.43613749742507935,0.7896205186843872,0.4711492359638214
254,0.8086599707603455,0.43234264850616455,0.7952008843421936,0.4706050455570221
255,0.805084764957428,0.4284960627555847,0.8002232313156128,0.4661429524421692
256,0.8110434412956238,0.4277677834033966,0.7890625,0.4774017632007599
257,0.8105137944221497,0.4332652986049652,0.7840401530265808,0.4790903925895691
258,0.8083951473236084,0.4278031289577484,0.8063616156578064,0.45618823170661926
259,0.812102735042572,0.42737168073654175,0.7912946343421936,0.4727049171924591
260,0.8074682354927063,0.43262869119644165,0.7901785969734192,0.4743201434612274
261,0.8089247941970825,0.4287128746509552,0.7935267686843872,0.47372955083847046
262,0.8066737055778503,0.42982056736946106,0.7996651530265808,0.4594552218914032
263,0.8074682354927063,0.4339728057384491,0.7823660969734192,0.4785926342010498
264,0.8136917352676392,0.42637526988983154,0.7912946343421936,0.47836002707481384
265,0.8123675584793091,0.42680680751800537,0.7957589030265808,0.4660547375679016
266,0.8032309412956238,0.4290698170661926,0.7890625,0.4764379560947418
267,0.8093220591545105,0.42972680926322937,0.80078125,0.46017006039619446
268,0.8060116767883301,0.428585410118103,0.7924107313156128,0.47271469235420227
269,0.8086599707603455,0.43137726187705994,0.80078125,0.4589466154575348
270,0.8079978823661804,0.4331212043762207,0.8052455186843872,0.45390740036964417
271,0.8103813529014587,0.43418359756469727,0.7935267686843872,0.46674102544784546
272,0.8037605881690979,0.4363618493080139,0.7979910969734192,0.46633514761924744
273,0.8057467937469482,0.4361242651939392,0.7901785969734192,0.47411391139030457
274,0.8095868825912476,0.43161240220069885,0.7890625,0.48806828260421753
275,0.8170021176338196,0.4203621745109558,0.7879464030265808,0.47002941370010376
276,0.805349588394165,0.4324803948402405,0.8002232313156128,0.467306524515152
277,0.8159428238868713,0.4240158796310425,0.7901785969734192,0.4760891795158386
278,0.8107786178588867,0.4267258942127228,0.7907366156578064,0.47078511118888855
279,0.8093220591545105,0.42928194999694824,0.8080357313156128,0.4459080994129181
280,0.804025411605835,0.43578195571899414,0.7946428656578064,0.4576388895511627
281,0.8062765002250671,0.43694937229156494,0.7907366156578064,0.47955408692359924
282,0.8061440587043762,0.43401193618774414,0.7952008843421936,0.469218909740448
283,0.8122351765632629,0.4263031780719757,0.7885044813156128,0.4746077358722687
284,0.8127648234367371,0.4186787009239197,0.7890625,0.48331138491630554
285,0.8083951473236084,0.42546549439430237,0.7991071343421936,0.4582667350769043
286,0.8091896176338196,0.42726922035217285,0.7940848469734192,0.46261993050575256
287,0.8068061470985413,0.43086379766464233,0.796875,0.4705637991428375
288,0.8113082647323608,0.4275951087474823,0.7952008843421936,0.47426638007164
289,0.8158103823661804,0.4226391911506653,0.7991071343421936,0.47152987122535706
290,0.8038930296897888,0.43283897638320923,0.7912946343421936,0.47730034589767456
291,0.804290235042572,0.4330909252166748,0.8018973469734192,0.46226635575294495
292,0.8078654408454895,0.42907074093818665,0.7862723469734192,0.48343172669410706
293,0.8049523234367371,0.43284058570861816,0.7957589030265808,0.461770623922348
294,0.8054819703102112,0.43985289335250854,0.8041294813156128,0.4605196416378021
295,0.8085275292396545,0.4264703392982483,0.7979910969734192,0.46350565552711487
296,0.8086599707603455,0.43439799547195435,0.8030133843421936,0.4525689482688904
297,0.8038930296897888,0.43776652216911316,0.7924107313156128,0.4780939221382141
298,0.8102489113807678,0.4278097450733185,0.8024553656578064,0.4621904194355011
299,0.8029661178588867,0.4343550205230713,0.7946428656578064,0.4639425277709961
